genesinput	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	Tregs	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
MRPS11	59.18404696	301.0644108	170.7154768	444.245154	573.3657212	572.3060778	1146.097124	459.9691489	554.9711661	320.8843545	456.3595104	573.8192971	382.6522063	493.2541662	542.3345673	521.1189179	399.9842905	787.1067706	587.0861989	506.5206975	203.2868597	205.3913634
MRPS12	166.7118954	162.2763804	248.6383328	217.3803263	243.6670836	201.2672093	321.5286129	213.2412028	160.3824495	173.7192282	207.4185601	275.0352814	150.8444712	178.7661714	160.7794316	184.3094158	128.9010603	152.723506	120.6476836	134.4576854	17.380003	59.21983724
MRPS14	783.8500453	1058.27071	1314.737457	1018.896844	930.7064873	1021.913799	1979.231548	952.1744233	1244.036847	1051.10396	1256.571257	1440.202476	997.84179	1364.822601	1304.385644	1068.305961	1100.105091	1317.690571	1131.240011	1074.425127	312.8590079	762.8978479
MRPS15	11.72814867	55.44221524	536.1485673	285.6290756	340.5138359	299.1469884	567.4337492	481.5526657	231.3873168	70.57742723	89.58396918	240.9044396	288.5611588	599.9722164	218.0822808	256.080649	275.7239857	149.9525909	258.5136919	207.555851	29.12284893	31.00074101
MRPS16	39.3204945	141.1013923	756.8437064	387.7306837	357.6056229	446.7604015	1053.430698	501.0555669	214.5838086	268.2523224	353.8229765	519.995836	420.4804857	880.486102	460.6314841	345.6786108	504.1656173	493.2661899	1032.470155	945.1611055	123.7226193	37.95509223
MRPS17	307.0461159	356.0926275	890.1036512	555.1156472	504.0040168	575.600237	1688.20566	565.4254511	354.6159357	444.1881862	510.0706655	713.6843655	389.4806639	655.4858181	439.2288461	315.3818784	513.6204198	491.0131898	592.4323294	849.61729	315.657386	151.6599674
MRPS18A	302.5831998	450.7110173	806.8208593	490.02207	425.9900059	362.1892439	618.2666444	442.2950607	497.0719524	476.1736624	420.7258789	443.2724841	399.0019761	367.4049186	514.8567056	323.7589484	234.8757298	413.0303714	728.2760677	665.1946415	480.5382361	316.0897168
MRPS18B	328.5164638	453.3349519	631.5055309	672.6262834	901.8918463	681.9949302	1159.806594	489.9097729	494.9553815	534.88349	567.3892517	494.7979117	478.2144855	631.9264391	493.6927779	499.1869255	492.8027134	434.8803759	552.5515636	559.4540005	194.5854622	30.4874502
MRPS18C	99.90059987	69.65329564	59.64008096	61.26366166	56.11935386	77.64609362	56.83604064	9.340047522	87.5797191	121.9319147	67.78034742	45.98180733	80.10546574	40.02979464	38.37540107	44.44284747	67.12362248	28.03794998	67.1665625	69.19908394	84.47600638	57.19959171
MRPS2	167.0688665	159.3490927	408.2460059	371.4289434	403.2741077	515.2481389	653.3923279	326.005485	269.7260734	233.4622564	294.3381677	296.7239953	307.1088245	331.0789135	329.9433818	376.2313894	273.2273151	295.1601107	290.1340578	360.1131874	128.9869953	52.42732046
MRPS22	569.2240978	854.5532683	1658.747479	1007.479072	901.4552493	1042.751166	1390.484029	965.2070375	1441.063352	1324.896226	889.1107505	958.8736941	1000.739957	1212.99401	897.554473	770.6781622	947.9303541	783.9528596	1914.683861	1763.694392	1076.142418	498.451839
MRPS27	353.8455751	826.081149	1434.004736	1130.415949	1243.43792	1091.047733	1680.618455	1013.880131	852.7730289	1168.447266	709.5774959	847.8104385	665.8722617	689.553115	758.5154523	549.3361922	933.7451204	778.2951272	1760.203683	1193.286068	477.0615498	47.1801385
MRPS28	43.33384859	60.22092818	441.4679244	453.8365141	434.5342915	397.5358513	1112.397114	682.5703781	258.7336879	372.7373905	331.5385481	487.7401025	373.8457436	648.0479564	795.3385514	454.2465991	680.1339946	696.7386827	959.2697037	757.2528223	18.73429423	11.21792215
MRPS30	1426.792703	1952.550371	1365.251249	1847.168646	1498.850463	1720.886888	1088.041904	1439.227966	810.7715949	1426.612016	1065.82738	987.8329201	830.975037	954.2320834	569.6198316	418.9881108	834.1880607	784.5433553	953.3882679	958.7142685	659.0309687	184.9639128
MRPS31	371.1907525	469.4978596	1352.148599	1085.357676	1595.675386	957.3628714	968.7360675	1506.633971	558.3904065	408.3464018	652.8300256	580.9839935	539.6705017	336.3532676	308.3451093	245.8916133	369.6094396	434.5838798	505.5491062	315.5269454	210.0295611	186.0857825
MRPS33	419.276559	1072.609192	1907.440604	1329.041738	1579.256879	958.8736941	1322.373183	910.9040824	1214.128993	662.2283039	741.0050943	865.0092791	601.1459333	692.8568978	883.1392083	595.2105488	633.1284999	937.688464	757.1868666	775.9845764	301.8416094	217.4373298
MRPS34	61.40351107	163.7309986	674.027431	375.6902765	372.3753772	456.6689911	631.5055309	303.7948328	421.8819047	279.7143261	369.4897576	364.0653404	348.3156245	529.2224784	205.6599219	420.6601251	304.0147089	101.1850899	431.8823386	404.0765187	112.2564218	60.4258355
MRPS35	896.7120375	1002.406367	572.9465969	1160.657956	1138.273712	1214.683767	1434.004736	1063.089085	1014.967094	1605.397216	844.4381336	1171.142693	1018.237831	1636.449274	1080.28162	1056.864994	1316.140481	1037.102154	1215.341472	1149.561128	460.0181015	379.8192077
MRPS7	315.3818784	522.4159933	1105.284691	715.0975652	703.2708026	644.2005622	1035.291685	700.3880883	561.0259725	658.8057724	496.6283889	579.9600063	701.9553587	1086.241538	778.5284487	838.8025335	850.7306933	710.3528214	710.7060025	654.8811466	326.3632067	96.86624551
MRS2	135.5693196	215.7412857	373.9875797	340.100922	441.4679244	327.3857131	389.7772449	309.7698509	126.6841501	341.6214187	299.7958619	295.8977881	298.0975939	432.5657242	249.1076479	322.2814174	406.1290771	255.1187974	477.1667067	386.038675	120.5145099	101.5612836
MRTO4	162.875904	224.8604442	255.4184955	317.850097	412.0361273	341.8769768	990.3077473	418.55408	37.30114063	194.464104	248.5650868	597.1162832	273.6983883	491.8466033	303.1415247	251.8308184	401.9095141	344.8692184	431.6529588	475.4068253	61.57381032	142.8391197
MS4A1	18085.9446	17478.14564	396.3913895	343.9223112	52.22897356	220.8581711	125.466199	112.2871276	272.6999955	505.1556973	193.3316222	177.3861387	128.6338935	31.97803261	94.49057817	64.19016147	64.56613288	122.1899811	80.29122433	52.09389632	704.4005013	274.6589928
MS4A12	339.1845976	222.0770342	82.8290758	103.5643137	30.34545814	81.00255361	104.4322036	20.21319429	129.8560868	170.58731	68.44374429	78.63381891	126.9163992	120.0855399	51.5570801	56.80709441	108.3751661	133.7355127	59.26310717	67.79564047	84.5667118	225.3548525
MS4A2	151.2024037	187.5914373	119.1973269	108.6218788	99.13536849	111.3833723	94.92027298	79.20083093	67.67598186	124.4244268	93.27967612	69.18049192	52.17720971	70.5034722	67.69994038	68.77420162	73.06314632	95.08035664	4441.180768	2673.250779	321.6586355	126.264012
MS4A3	121.2914634	62.7546875	60.99801415	80.86216165	8.750532337	40.41954215	20.88194891	35.12086261	36.53908237	105.015473	592.6171613	191.1348695	23.55316735	7.818215887	20.77904136	38.22269719	15.87378625	21.23223044	1963.692404	893.55158	1384.096932	174.6897078
MS4A4A	12.20918656	11.18350774	4.163134227	17.0594196	38.82769283	18.09550779	3.884191565	8.032047496	17.00036845	54.80150503	10.46539358	7.334520336	437.2519683	1866.352297	215.0768101	4121.909	322.7854369	76.30359426	317.0067514	382.6947644	44.25243898	10.04857935
MS4A5	32.54129812	19.47976421	18.45676256	23.26261204	33.88965477	23.63321	18.26703851	25.25309079	12.63725422	22.78285087	16.58954607	21.48427937	21.95461377	22.2867747	18.48494835	16.29360796	25.87092915	34.03128376	11.76252196	17.41575109	30.87777433	38.14113425
MS4A6A	1102.971199	616.0957235	326.3520803	221.1962643	167.8644908	216.3694922	177.7168106	149.2510114	453.0762101	2149.718655	222.7095319	191.822788	8814.800982	268.5081463	402.5623243	16167.182	3743.66762	167.4361623	704.4355853	501.7726181	408.7375549	1136.619238
MSC	28.93411812	44.52165409	115.1532722	78.78518268	42.41248076	85.70898291	243.5748238	31.95509978	172.576955	132.0717019	60.98475714	42.30368151	47.46789206	631.8453475	1562.138826	101.4843406	573.3664602	1844.921425	63.76316724	148.3606244	75.28238775	111.4753412
MSH2	378.0204623	311.5089191	128.7762239	715.9970692	828.1990817	544.5422417	1149.42069	625.6679362	324.0996136	355.951541	475.7219357	873.0670271	145.8737718	249.2116513	166.1811986	227.1205824	281.2454424	133.5797049	494.4031504	301.6652507	58.45639565	80.14161044
MSH3	116.0267234	134.563639	123.8477759	203.3578466	207.4981375	187.6514904	251.7376403	220.2526526	177.9267744	195.4058101	140.0667097	177.1261486	143.3064882	117.4132639	108.5578105	137.3415769	127.6128751	72.40022026	148.5497314	80.89871531	87.02800423	122.4022528
MSH4	312.5964635	242.4103304	127.8748121	100.1242053	83.72565704	111.5147694	101.9515223	96.92594173	172.0558193	128.5455962	69.66089343	62.64332161	89.66078908	75.7689431	83.83910497	66.53719705	90.38967077	125.8618352	84.45786965	77.87167478	197.0748806	126.3252115
MSH5	12.57775597	11.09105049	31.57997242	21.19764162	40.0906413	18.63943005	169.1927281	134.1850543	37.4553734	31.27810433	26.3483613	174.6894196	16.88678564	15.67536791	60.54503306	157.4741091	12.60359469	9.687931133	148.3151537	231.17203	7.290622925	8.591748965
MSH6	69.75841522	190.1296234	236.138599	480.1106655	560.195731	558.2648507	1597.105013	595.652854	268.63617	211.8135236	551.6731708	1344.735285	425.1500715	458.6723261	394.7489951	367.9599908	392.8161021	335.6515744	500.0469377	504.2061661	226.5529785	158.8581803
MSI1	11.00115106	11.23440385	15.22236138	12.99903144	45.2032616	14.10673265	51.77354793	17.45746015	48.48210602	34.53059608	21.39645082	14.56507592	12.55495619	11.96216912	16.26784814	21.79773507	18.6068952	30.94040441	16.84701779	8.67437711	13.62482278	52.7474686
MSL2	609.8045414	634.9129483	428.5014961	744.1466192	1136.956181	1095.323676	568.5675143	1504.36245	487.0655487	718.1296458	1011.173699	512.6528087	621.1094074	371.1742759	369.8942412	539.4686445	517.3920572	449.3767173	636.8976175	613.3086311	1196.571763	1075.378862
MSL3	636.9181821	572.4101232	364.7180932	598.8457857	827.4154592	619.2501319	327.4987971	718.2998332	933.0981562	637.4544717	471.1771412	257.3672328	525.5272549	238.9746984	272.1419442	419.7407964	369.8066178	235.7864492	344.581443	307.6712021	670.5899434	725.960431
MSLN	3.828607749	3.034779483	9.588069329	2.217971423	5.611242243	3.636076494	7.618893885	3.720542522	15.90400609	9.273550585	3.671351097	3.69898121	7.890819566	5.218610387	3.866557468	6.881696305	12.46504164	3.4543917	6.831490668	2.863749015	23.24955645	12.39447358
MSMB	40.20305932	20.56182702	11.07886417	13.0879999	16.62951352	30.90820518	27.04752387	7.453474496	74.67837772	37.10089367	31.22392894	9.656741815	8.84435808	7.345353267	5.9991795	5.122171371	18.63822381	7.12256206	9.510196962	5.271153537	6.081670473	10.9835684
MSN	5833.248925	5106.036106	1708.845389	8700.763399	5576.724303	9177.359918	5272.14167	5209.429205	5292.12241	6196.563775	9409.128974	11885.1113	7652.594008	5506.182121	5833.248925	5631.26093	4347.71622	2907.730119	3104.68824	3385.483577	1442.954993	5803.034489
MSR1	45.11200114	48.22484303	37.42740371	22.75464205	49.33707158	16.48512522	16.28068492	24.09283094	32.86651518	51.63384602	14.33766291	16.54639136	30.87098164	446.8918429	19.63907511	344.8042336	191.4761786	67.11709799	68.71311854	102.0205546	61.43564813	26.55757865
MSRA	468.6692892	705.6804478	747.5775439	388.827378	547.9333838	426.1687172	175.7618379	457.0075795	452.5280656	510.4305351	359.3282352	349.7971607	841.6283719	1304.50919	369.6606901	705.4411563	1296.689446	606.8217234	1913.483337	2013.739125	870.5639833	1125.975893
MSRB2	111.9678933	162.4112576	475.7987946	254.607352	373.1874724	237.7544513	202.0256024	415.5193079	250.2655228	342.038369	239.940947	211.830306	635.9337143	375.6871198	310.2291286	528.9327027	138.3553436	96.75090111	513.3868302	503.2122531	146.9976903	1066.980437
MST1	93.99766424	82.0144469	433.012581	934.2720415	494.245822	836.4971874	571.2009408	471.7548491	600.5354161	221.1641138	303.0229098	106.6290931	233.116347	217.1324502	223.1754889	329.4707101	117.6885381	179.0998962	648.1705985	657.0926565	900.80727	1147.276089
MST1R	324.103216	249.8932674	279.4850064	200.9468303	158.7484217	212.4311759	106.5825021	108.0607513	124.9224424	110.7291471	133.3599551	132.923739	144.9390844	135.5970542	97.13385813	122.1431256	182.9159573	214.9756994	90.99942279	101.4355998	283.5903077	208.1930457
MST4	898.377031	849.2337196	314.0034922	2048.057425	1754.337137	1749.596937	1634.468103	943.2139753	230.9517188	2861.401772	2300.446726	2309.114486	759.3684334	247.8674773	617.5405567	449.5097664	167.3054883	511.6758953	2138.850207	2319.672499	2569.978362	1214.032022
MSTN	30.55297649	40.01394359	18.25446525	18.60769242	15.94453415	14.66023075	19.04869039	8.639430617	13.19479051	18.64662369	9.268767872	4.011429279	7.126627207	13.00701621	2.314958523	11.68110017	8.420936056	3.16602393	21.76219633	12.75013955	1.754831826	18.61966482
MSX1	57.84876862	79.30241857	122.1431256	70.62888201	118.5867963	69.11006059	25.71079635	85.59144108	54.28456071	88.41766673	54.59931101	56.73653369	59.48216577	23.80685649	70.2363913	27.00789603	30.37525848	59.07930063	71.23936668	90.65096711	41.63375023	138.8556885
MSX2	48.58576071	58.07952428	79.51319871	22.97934305	18.41921303	74.82023836	20.2876468	9.973398059	12.68772641	91.46269046	10.50862666	11.89092125	12.87700792	11.62018086	7.631831021	9.3286347	9.648657149	8.229336619	130.7781647	66.3297225	47.64568555	16.57945498
MT1F	954.0382072	838.34791	723.3390375	1718.896995	528.3211352	741.3146239	543.520933	662.4004858	686.3928703	983.0279614	645.4555279	591.4273447	687.726139	648.1350016	8385.959206	277.0846656	550.2344045	2486.74671	1287.114102	1640.61395	342.6962368	874.3255403
MT1G	1735.843545	1047.204207	839.18755	734.1042643	330.0530055	689.6460957	537.4201774	463.708016	1013.842578	906.9256137	723.8399355	533.6554547	713.4518794	986.5241374	5061.993737	818.4743673	898.5684994	7165.65852	2969.521094	3761.141823	823.6488311	1281.246385
MT1M	3.074156003	5.545640721	5.678333668	6.521552546	81.79892574	7.52422977	28.33396709	34.87622709	10.24321417	4.072706728	4.496696763	4.848004578	3.047458874	24.46443876	6037.942454	54.57131488	13.47931975	1749.619371	444.8667824	632.9937639	1.929382266	12.22429877
MT1X	31.51290974	95.81537625	208.7265699	1193.687941	435.480525	982.6694359	1119.486881	1161.200711	157.4694645	592.4999031	221.9507253	460.7977196	369.2462361	595.5840066	3451.596134	524.8550881	330.5924958	1280.186829	1730.785232	2280.465967	472.3044014	18.35655217
MT2A	1063.089085	1366.413519	991.3862721	4763.284464	2626.906075	3207.171426	5788.20367	3778.568055	7190.871873	2708.041509	3863.472531	2934.009641	1911.254698	3547.192087	29346.77427	1844.58727	1209.422775	18936.02697	4982.224013	7350.143531	4990.253729	2304.549585
MT3	148.5111069	151.0043722	38.32579526	120.2169068	146.1955683	139.1507517	145.9248694	149.5948162	426.380579	160.494227	163.9993649	172.4089256	139.218926	78.93461496	200.5567518	103.6636451	108.8955244	167.0519802	74.53119872	43.18908738	169.676593	241.3367719
MT4	92.43068087	21.88913934	27.53894913	1273.095626	214.6914361	303.674683	168.5987704	767.6122377	949.9877388	697.3757964	896.0897381	591.0133484	517.2291582	546.0695692	3935.589733	246.2438258	281.6365835	2924.527443	925.2429728	1183.919345	747.6339884	549.0125394
MTA1	454.872873	369.5094879	284.5265985	450.417549	456.3489717	523.8832755	518.0757148	520.9393589	758.9344046	362.7488812	318.1587505	369.2890987	362.1803707	238.8561079	391.8248156	492.0692023	379.0858259	321.0164841	275.7308873	323.5441428	261.5561669	261.2085274
MTA2	43.62068846	34.79481303	34.56050731	26.09599992	33.88965477	24.81718933	33.47001344	23.17042572	69.69390771	55.99178846	16.37448047	31.40584972	27.06264631	18.79686442	41.2725643	16.90510228	21.26247093	16.36644473	19.37614823	20.79909412	80.14614625	40.06171311
MTAP	35.26722995	57.96271769	23.15489547	46.37197938	82.03217636	92.43068087	197.5070735	77.99318583	22.98835476	41.40771295	44.08324632	65.84246236	70.40782472	116.3883966	35.51276327	78.6734533	74.55257117	34.24859022	88.23759541	89.30867329	38.72014887	12.31100551
MTCH1	8731.942274	7768.25073	4936.217054	7350.586942	10026.23944	5690.631863	5120.269017	6220.794765	7158.637659	10380.86791	6590.028231	4783.598553	4572.126005	5728.904458	8579.379581	9805.46284	4659.557853	4894.909865	8406.659615	9119.164333	17778.69532	8489.517872
MTCH2	48.14856583	151.5519909	454.2465991	372.6677032	268.3992061	273.080356	1537.115396	431.4075402	1415.694119	593.6478019	546.8971514	670.5655041	584.406848	1262.37636	1123.318028	933.5831666	907.1615147	721.6881302	1807.986097	1753.562386	401.5040324	324.5001923
MTCP1	188.7441289	226.0236931	342.2480597	393.1234124	472.2776536	376.0976766	241.8450557	279.0124899	282.5238705	379.4658304	300.2271785	252.2799806	266.6431028	368.8000396	240.0436507	327.2582257	268.0520404	257.9108308	389.9417244	395.3416781	473.4307832	123.9229796
MTDH	1515.698688	2017.105964	4643.179646	1520.500433	1194.148027	1540.772502	1599.579836	1348.239826	1017.322952	968.6568977	1310.065232	1590.659482	1431.309002	1439.26421	1008.500418	1190.400365	1624.731517	858.1839634	927.5300435	912.2814493	842.7056973	612.6682143
MTERF	55.74523407	78.84929567	29.03258254	74.93675779	146.9981605	77.42176894	198.9335618	125.9523542	47.48033145	153.1016507	138.5701553	174.4389829	55.54719856	82.2649892	155.1990442	110.5835152	86.12860783	110.0604121	240.1196761	194.6792311	153.4869055	38.92029269
MTERFD1	206.614297	221.8434903	205.5134475	384.7862924	599.4906112	335.1265536	948.8385009	528.1256069	231.1409988	482.5710993	350.7862619	504.1990666	320.9913001	444.2434373	516.3687437	326.005485	338.2733419	442.3024941	755.781554	828.8231788	301.0038006	79.89309242
MTERFD2	85.90341721	170.4793381	353.9774803	435.2972303	502.5087029	391.1599768	284.9940239	378.1696482	437.5435904	223.7180044	302.4972681	279.8954644	247.7590303	146.1687962	292.7799926	260.6591314	244.0109723	230.8533625	242.8451634	197.9901604	213.3264322	236.9557888
MTF1	402.5623243	384.3954965	403.5617196	407.6913697	442.9760299	319.0121797	270.7837615	319.7025725	517.4931118	237.2867228	391.7276505	379.8304791	594.424967	508.2181061	1031.915365	359.3437288	450.3697463	494.3660917	142.2850303	291.8150774	439.0975631	860.6071626
MTF2	395.8515299	468.4198549	226.961818	611.9814685	922.1527467	650.4634003	575.3654699	903.9499064	340.8060783	292.5280152	702.5490086	684.5485746	586.0950089	433.8709546	465.1334225	384.0536348	509.739958	401.5602176	461.8195963	372.4648897	508.8155159	353.8621894
