Gene	CD10	CD31	CD45	EPCAM
RPL7P40	1.348994954	1.254260934	1.444360573	1.32403646
RPL7P45	1.333805026	1.241614013	1.412729662	1.303927253
RPL7P46	1.73545661	1.767950622	2.003366547	2.014718203
RPL7P47	1.365712188	1.225516688	1.458122707	1.403971262
RPL7P49	1.883523054	1.766680051	2.735652279	2.753893583
RPL7P5	1.333805026	1.272455269	1.472450472	1.309602712
RPL7P51	1.333805026	1.390457545	1.463874888	1.31237847
RPL7P52	2.207101469	2.051174752	3.33107862	2.942917946
RPL7P57	2.435698169	2.347812843	2.157682031	2.364543376
RPL7P58	1.414263974	1.265931153	1.563244275	1.368137544
RPL7P7	1.721329926	1.693069217	1.760907189	1.944744554
RPL7P9	2.713750225	2.194601828	2.030788383	3.411806872
RPL8	915.0425045	711.90217	484.5315244	1813.371589
RPL9	862.1641497	759.6051714	475.9219384	1194.762066
RPL9P16	2.851628535	1.304155784	2.109483242	2.171856474
RPL9P18	1.574978285	1.26369381	1.451864226	1.56900074
RPL9P29	1.519804709	1.547564919	2.261712104	1.710419591
RPL9P30	1.436467065	1.382517422	1.738821236	1.829230713
RPL9P32	2.18406869	1.516542848	1.928903581	2.466538625
RPL9P7	2.493341504	2.257692543	2.101824209	2.239116619
RPLP0	1194.222944	744.6178485	513.7038376	1640.068815
RPLP0P2	14.01264142	1.620493961	1.585406066	2.433356781
RPLP0P6	1.859180298	1.485101194	1.671717069	1.981396948
RPLP1	1427.995834	1033.656276	809.0187535	1757.058524
RPLP1P11	1.426495547	1.304356232	1.909524226	1.481491669
RPLP1P6	2.155590316	1.676464046	1.776804948	2.586805767
RPLP2	2452.704159	2194.124362	1682.472504	2976.745886
RPN1	154.6956523	130.0695357	66.86338354	239.9115461
RPN2	150.0704894	149.8182616	91.85967031	286.9238604
RPP14	14.65062804	14.98688292	6.753711101	17.85214308
RPP21	28.89040899	20.70075372	14.49834717	67.32501025
RPP25	3.725799398	3.250308111	3.003114444	5.716604334
RPP25L	10.56933287	7.496079679	5.859162454	21.52483261
RPP30	22.02984683	19.84618586	12.20051786	28.05866054
RPP38	11.03504924	7.598336327	5.923222745	23.27685922
RPP40	3.258379306	5.103466213	2.26298415	7.604163364
RPP40P2	1.352116132	1.725773232	1.63771851	1.392988674
RPPH1	306.9580105	311.0550254	172.1830598	252.9612602
RPRD1A	19.90381799	19.34437206	10.82567682	30.67657491
RPRD1B	13.72173824	11.6689273	9.333748151	23.53609789
RPRD2	31.49414736	29.5870219	16.89885476	55.62038748
RPRM	1.430292989	1.308807697	1.451635556	2.17731983
RPS10	939.9771792	806.8311991	505.9901968	1577.201376
RPS10L	1.445718112	1.370572294	1.941463094	1.821598787
RPS10-NUDT3	1.760240359	1.410307476	1.653304143	2.039611366
RPS10P20	1.348661826	1.24736919	1.412729662	1.364287203
RPS11	2962.549603	2694.71328	1386.179293	3297.440915
RPS11P5	4.437376851	4.015811903	4.194044904	5.67687354
RPS11P6	1.415157262	1.241054028	1.450661417	2.028214316
RPS12	2250.133891	1830.782822	1107.587183	2619.130412
RPS12P20	1.494334352	1.323533328	1.945983252	1.681855821
RPS12P23	1.34340885	1.220896387	1.442069096	1.332352917
RPS12P24	1.361531207	1.424772332	1.561242787	1.378392579
RPS12P26	1.58566425	1.491695965	1.744765766	4.153554091
RPS12P27	1.919555406	1.748843278	3.296072396	3.161159992
RPS12P31	1.573018521	1.475427384	1.520915655	1.609862687
RPS12P5	2.195228236	2.222782646	1.63117657	1.826837966
RPS13	1215.472051	1024.713247	600.0032888	1447.236532
RPS14	1211.910476	1114.0112	616.7447342	1514.261078
RPS14P4	3.44167199	1.741840105	1.801220967	1.628192433
RPS14P8	1.611230541	1.910739955	1.483927825	1.652722698
RPS15	1613.652758	1477.297386	931.1056645	1880.385721
RPS15A	2354.277296	2054.367303	1041.814266	2864.583116
RPS15AP1	1.59626732	1.431515603	1.737871668	1.746219799
RPS15AP10	2.665200361	2.342022435	3.526498058	3.338208128
RPS15AP11	1.403044443	1.304093518	1.5177416	1.592644988
RPS15AP16	2.60674503	2.374004183	2.727070836	3.070716371
RPS15AP17	1.333805026	1.2829165	1.486948237	1.318194735
RPS15AP18	1.333805026	1.22978521	1.549826986	1.349299174
RPS15AP34	1.36692489	1.220896387	1.428722927	1.720097177
RPS15AP40	1.333805026	1.284960879	1.482781631	1.299125513
RPS15AP6	1.567648614	1.590572686	1.617292038	1.757340525
RPS16	1879.394985	1519.275547	1015.848888	2229.061758
RPS16P5	5.276062973	4.648240794	6.292375	7.673528039
RPS16P8	1.333805026	1.220896387	1.497810345	1.400225518
RPS16P9	1.401730006	1.220896387	1.412729662	1.477345884
RPS17	464.469456	396.9423176	244.5488415	648.0073949
RPS17P13	1.415796125	2.007725468	2.224282449	1.443486388
RPS18	1252.405994	963.2535951	551.8427719	2167.239529
RPS18P1	1.435166905	1.227672144	2.030576377	1.580249052
RPS18P9	2.690785162	2.160047128	1.907663593	3.045269223
RPS19	748.9932194	670.8096291	590.7021427	1159.415129
RPS19BP1	20.10345728	27.4107881	19.15463096	41.4973157
RPS19P3	1.851622183	1.811275643	1.88312056	2.060623064
RPS2	1211.312865	1112.564797	906.5655407	2043.434746
RPS20	1609.972527	1466.086279	802.4837625	2488.460708
RPS20P1	1.432975009	1.424971684	1.565670637	1.507121303
RPS20P15	2.471353867	4.593970041	3.139744309	3.273269157
RPS20P20	1.836550866	1.243520969	1.558698732	1.450646481
RPS20P21	1.619899701	1.220896387	1.468615544	1.299125513
RPS20P22	2.776159573	2.519070004	2.020448918	2.545889599
RPS20P31	1.599915833	3.184398201	1.600895399	1.982713512
RPS20P32	1.361578936	1.220896387	1.444200139	1.395526657
RPS20P33	1.835971462	2.751733128	2.066336834	2.482961546
RPS20P4	2.443825378	2.514862542	2.313019498	2.60165923
RPS21	201.7922583	192.452139	125.4305747	373.0565777
RPS23	1478.143314	1371.281419	700.8633701	1408.353699
RPS23P8	2.429352477	2.081042523	2.168086139	2.047244385
RPS24	1210.840132	1027.672008	670.1350197	1625.110297
RPS24P12	1.356981971	1.285945156	1.5091064	1.369916023
RPS24P14	1.345340541	1.230859634	1.422308192	1.690059467
RPS24P6	1.514997914	1.328166363	1.783680525	1.358494087
RPS24P8	1.433552041	1.306861311	1.474815912	1.439370195
RPS25	1231.665065	1145.751962	695.2805382	1743.283289
RPS26	292.4290497	286.5103743	160.89284	409.9035613
RPS26P15	1.795141775	1.505758542	1.756296353	1.463285795
RPS26P2	1.34711023	1.246959611	1.412729662	1.410766062
RPS26P21	2.019361666	12.20503946	3.775070692	2.071716401
RPS26P3	1.521101151	1.408286479	1.459826612	1.650513832
RPS26P30	1.333805026	1.244792702	1.586255313	1.299125513
RPS26P31	1.774643219	2.295012049	1.593895283	2.822132915
RPS26P47	1.969782357	1.793421884	2.116013865	2.174658698
RPS26P6	1.755705366	1.567378402	1.817151399	2.021799133
RPS27	3650.819466	2608.540732	1936.381463	4366.882995
RPS27A	877.9761922	857.5720104	436.660745	1280.188049
RPS27AP2	1.362530132	1.264818152	1.427885933	1.39046095
RPS27L	98.14796035	64.39906099	26.80285218	75.92736268
RPS27P16	1.820306499	1.433119343	1.761059704	2.2480795
RPS27P20	1.370312583	1.278755151	1.540093054	1.435688519
RPS27P25	1.381001192	1.220896387	1.499389465	1.583635052
RPS28	273.2708118	394.7472079	226.1469542	386.1923909
RPS28P7	1.893659675	1.376388815	2.932174785	2.521399969
RPS29	289.1791848	291.9395415	245.4215704	417.1195759
RPS29P22	1.391670313	1.631917075	1.760093387	1.560589649
RPS29P24	1.333805026	1.24341988	1.460219666	1.299125513
RPS2P25	1.374910142	1.277846245	1.507863865	1.390532744
RPS2P32	2.311033449	2.17994456	2.23703635	3.853185358
RPS2P41	1.446520344	1.344197103	1.533717453	1.757138835
RPS2P44	3.07454301	3.422360586	13.10552779	9.401922912
RPS2P45	1.631675923	1.646210611	2.072309537	1.815238943
RPS2P46	2.423782573	2.120851825	2.145182134	3.068259594
RPS2P5	28.63085139	22.63792197	15.46159951	40.7630097
RPS3	993.5394567	983.2655505	528.7499425	1890.10926
RPS3A	3180.297833	2732.193066	1407.853309	3545.049087
RPS3AP12	2.242971395	1.651046605	2.213676611	3.017272019
RPS3AP14	1.455513322	1.263617284	1.481447773	1.614214087
RPS3AP25	1.431451738	1.318011174	1.731180828	1.423093359
RPS3AP26	3.240221996	3.207002819	2.555448107	6.669772424
RPS3AP29	1.343269546	1.526853481	1.784147163	1.565096167
RPS3AP30	1.389255054	1.254710928	1.504648033	1.323512197
RPS3AP32	1.451597977	1.323400616	1.497974807	1.353873209
RPS3AP34	1.899757295	1.552961169	3.061107114	3.579863923
RPS3AP35	1.347406265	1.225879143	1.464107871	1.475424221
RPS3AP39	1.366961782	1.267432312	1.503072102	1.508837849
RPS3AP4	1.339925261	1.256019459	1.467147845	1.341894299
RPS3AP40	1.391166239	1.226167543	1.5389727	1.643033505
RPS3AP42	1.487961272	1.292860106	1.678537309	1.334439141
RPS3AP43	1.491279348	1.238359241	1.630367083	1.453318672
RPS3AP44	1.792366073	1.373903459	1.438850204	1.693673855
RPS3AP46	1.373374325	1.31258807	1.488152486	1.635617856
RPS3AP47	1.531047147	1.511677503	1.607674972	1.802394107
RPS3AP5	2.755400966	2.406765638	2.060982577	2.585970316
RPS3AP50	1.448839552	1.345006107	1.530622167	1.351835992
RPS3AP53	1.509414829	1.272414784	1.491487189	1.357308185
RPS3AP6	4.623358517	3.894527228	3.210069366	4.467358403
RPS3AP9	1.333805026	1.265391585	1.444232235	1.34407438
RPS3P2	2.54464354	3.54464589	3.109699843	4.989154002
RPS4X	1208.283469	913.9014336	546.9779507	1595.97584
RPS4XP1	1.476090501	1.332588078	2.011063841	1.627278588
RPS4XP10	1.333805026	1.289994976	1.429114074	1.344128717
RPS4XP11	1.362333199	1.239360819	1.433174088	1.342794001
RPS4XP13	1.35235018	1.229119017	1.419247545	1.307406748
RPS4XP14	2.396888884	5.159822758	3.343127046	4.970004466
RPS4XP17	1.890688446	2.075388849	2.763915152	2.509099379
RPS4XP2	1.381481736	1.252063174	1.570079845	1.320563338
RPS4XP21	1.355030531	1.275224288	1.412729662	1.299125513
RPS4XP22	1.36687085	1.36890618	1.575224365	1.470885783
RPS4XP4	1.333805026	1.220896387	1.412729662	1.305060708
RPS4XP5	1.68024859	1.3428823	1.647724635	1.657146455
RPS4XP6	2.050624111	1.707111515	1.629906001	1.98866324
RPS4XP8	1.342339089	1.243063927	1.569504076	1.299125513
RPS4XP9	1.388457808	1.360232319	1.907813715	1.313937478
RPS4Y1	51.43384032	73.94781673	39.34105101	52.257023
RPS5	734.245111	561.1190957	273.3200703	1151.758195
RPS5P2	1.841886607	1.472720454	2.101266763	2.121206138
RPS6	1790.816963	1857.100289	836.8846503	2358.381208
RPS6KA1	4.544075714	10.75486091	24.49272194	22.69203033
RPS6KA2	14.15211056	104.7558761	6.914660447	24.10272338
RPS6KA2-IT1	1.459831001	2.209263861	1.628112884	1.625479087
RPS6KA3	22.40970612	35.72961638	24.93992612	52.16648716
RPS6KA4	4.698619462	3.698110801	4.438159258	6.290790303
RPS6KA5	5.583483821	7.338080769	6.867669364	12.85241841
RPS6KA6	1.91547672	1.808213634	1.72573491	4.289456552
RPS6KB1	35.58137424	34.78896347	22.56187283	58.00368024
RPS6KB2	11.24821509	6.182641267	9.791895167	17.81258364
RPS6KC1	13.37781531	9.075558319	8.884636954	19.09233949
RPS6KL1	2.124519771	4.968813024	2.54723647	3.275876108
RPS6P12	1.359806641	1.254811125	1.480191908	1.391908285
RPS6P16	1.824673993	1.832576556	1.945208548	2.11820816
RPS6P22	1.410085168	1.334319852	1.471893531	1.496587937
RPS6P8	1.444394626	1.268144802	1.58141717	1.842662158
RPS7	421.9541647	468.3802238	244.5155706	791.4437139
RPS7P1	1.78839654	1.629243426	1.575296599	2.251876166
RPS7P11	1.709385669	1.533692133	2.13044965	2.312690962
RPS7P12	1.382132428	1.28402143	1.412729662	1.339092122
RPS7P15	1.805660108	1.394273498	1.775603036	1.920465262
RPS7P3	1.495559984	1.362259537	2.104108111	1.581127754
RPS7P4	1.34332831	1.228497235	1.470330965	1.335861827
RPS7P7	1.480654746	1.333753523	1.837275339	2.003099219
RPS7P9	1.362290761	1.366412755	1.632162791	1.310407472
RPS8	1796.107578	1471.744626	673.2216064	2048.707915
RPS8P3	1.460324433	1.292333661	1.48303444	1.352046606
RPS8P6	1.504643983	1.247987354	1.434320097	1.468834277
RPS9	1003.192453	854.1618047	537.2338924	1366.21229
RPSA	603.1658253	441.1454148	327.2075263	806.50703
RPSAP1	1.333805026	1.284611829	1.412729662	1.367770273
RPSAP14	2.562901079	1.829382708	1.559096936	2.085739462
RPSAP32	1.408536936	1.281174632	1.535879506	1.365482787
RPSAP34	1.339876019	1.224000987	1.546226471	1.299125513
RPSAP41	2.064440745	1.393129006	1.668535956	1.903068207
RPSAP43	1.410353401	1.387561744	1.488439699	1.373449178
RPSAP51	1.333805026	1.328125233	1.424105543	1.555881358
RPSAP52	2.440489861	1.300803421	1.806566284	2.570279537
RPSAP55	1.333805026	1.282203312	1.581256172	1.453744322
RPSAP58	2.265869134	1.805030567	1.83248643	2.2699168
RPSAP6	2.206001662	1.420614589	2.10114804	3.906135508
RPSAP64	1.589158782	1.409060183	1.47984242	1.828885182
RPSAP9	1.660194249	2.17144089	1.588504698	1.765035511
RPTN	1.530030642	1.309302948	1.647910189	1.481001751
RPTOR	14.7794997	12.33189624	11.19728224	19.09227226
RPUSD1	4.899745749	5.25283661	4.320371314	9.040021773
RPUSD2	3.223739313	3.358215526	2.605543184	6.618217068
RPUSD3	14.35961635	15.82056497	10.4469862	23.38217664
RPUSD4	15.25545804	18.37050532	8.833690531	26.17592945
RQCD1	20.2876723	27.88146047	12.71951046	32.41361506
RRAD	24.40595509	4.623187675	4.805209515	34.91463153
RRAGA	116.697574	78.82550142	17.61510125	101.636843
RRAGB	20.41567224	20.81898834	8.160133955	23.25078628
RRAGC	23.62023226	15.93241579	12.51692292	32.88339709
RRAGD	5.682360842	3.001756071	7.983846143	10.29097085
RRAS	58.01033536	50.8398748	10.9459521	24.04717009
RRAS2	25.59804804	12.96662827	7.977569757	56.01446177
RRBP1	159.5058821	93.19892772	48.77260115	120.2396125
RREB1	27.3071027	28.27523954	28.81735404	51.36360564
RRM1	23.73902998	15.5738887	17.15987744	46.15277983
RRM2	9.293717248	5.207860255	11.2289608	26.70567563
RRM2B	11.53936396	10.41180867	7.479089633	17.63352282
RRM2P4	1.333805026	1.228742568	1.503433652	1.299125513
RRN3	12.44811372	15.11359034	6.596786986	23.24093523
RRN3P1	4.782584189	5.99121503	7.677965531	3.910852167
RRN3P2	6.323548478	3.674899474	8.714833968	1.837369746
RRN3P3	3.710087027	5.148990217	3.885293889	4.658489508
RRNAD1	11.73845207	10.61783087	8.512208303	21.28134315
RRP1	6.028049463	6.941146832	7.056087197	12.8120691
RRP12	12.29668252	22.52079777	26.13454692	25.72931286
RRP15	10.27827783	8.757540922	5.508677398	20.34798912
RRP1B	9.500265776	9.448463522	8.264052615	16.15312414
RRP36	32.28478106	24.03229965	10.56027854	43.05600658
RRP7A	7.508239903	7.092236976	5.47350206	14.20360995
RRP7BP	5.122108331	4.069150958	3.493621461	7.127106413
RRP8	11.89923145	13.84610043	9.067090129	16.33206546
RRP9	7.228535735	7.412987387	4.12890581	13.6748187
RRS1	5.574101514	4.28588972	3.421574096	13.65817238
RRS1-AS1	1.374419174	1.274489629	1.809210197	1.574820747
RSAD1	13.47160011	12.38131315	6.332205044	15.57457296
RSAD2	12.99407526	18.62150319	8.095245801	8.973470005
RSBN1	19.45309986	14.95828453	12.22088131	25.11694392
RSBN1L	12.37589711	10.4763895	9.878333407	29.91692825
RSC1A1	6.821108759	10.98145144	6.522381593	18.64120013
RSF1	68.93738058	71.30236463	34.80075766	114.1365255
RSF1-IT2	1.679911286	1.524561436	1.783131916	1.899902002
RSG1	1.906208217	2.014279905	1.689050285	3.028140959
RSL1D1	159.3499417	115.1699488	60.74482745	263.3739007
RSL24D1	28.22851204	28.55304689	12.76819842	34.23279339
RSL24D1P2	1.482630742	1.476992679	1.62840582	1.39363058
RSL24D1P6	1.539169248	1.415504825	1.452287415	1.713904143
RSL24D1P8	2.323222518	2.478612583	2.133547807	2.468664361
RSL24D1P9	1.333805026	1.278683561	1.468393412	1.299125513
RSPH1	1.713880013	1.708867476	1.768830035	11.41584094
RSPH10B	1.468943529	1.420219159	1.549438133	2.580921051
RSPH10B2	1.44191729	1.335583463	1.568051391	2.628843585
RSPH14	1.419763379	1.365809353	1.698484796	2.677623213
RSPH3	8.747194584	3.821939563	5.030975212	16.68129304
RSPH4A	1.637605524	2.716997573	2.133077212	4.374600211
RSPH9	2.664084827	2.204194172	1.859003294	4.842877802
RSPO1	3.611483137	1.235064165	1.427654679	1.302102609
RSPO2	2.98512848	1.265359688	1.459097797	1.465030206
RSPO3	7.047680849	4.73548164	1.697382979	1.429048255
RSPO4	5.095663672	1.271739193	1.471112459	1.702852168
RSPRY1	27.50541116	22.41086797	13.33752015	38.68675739
RSRC1	19.60262479	15.39016175	17.01745837	39.68770123
RSRC2	131.7433058	106.6455154	86.40639758	137.1368942
RSRP1	37.06996178	63.81534581	41.32805736	46.25098286
RSU1	79.32016382	91.41968111	26.66381633	50.86603302
RSU1P2	1.358049276	1.432983837	1.602458108	1.36371398
RSU1P3	2.995229036	1.500035006	1.460544539	1.4896745
RTBDN	1.354228524	1.306495956	1.44619974	2.00395914
RTCA	23.92681977	26.42940796	15.0920389	44.08360692
RTCB	32.51606983	28.50703516	15.93374967	81.3154502
RTEL1	6.224774413	6.864297367	6.623797076	6.771612847
RTEL1P1	1.542326654	1.327078652	1.726805259	1.647520339
RTEL1-TNFRSF6B	2.678258452	3.783938276	2.051907182	2.310844443
RTF1	25.77616662	33.40511431	15.90080432	40.82921235
RTFDC1	54.93532597	51.54982681	29.26267261	78.57689252
RTKN	7.669191668	6.975072074	3.218866165	25.14419868
RTKN2	2.752121534	1.450336353	3.378459309	4.911058126
RTL1	1.562177874	1.260336891	1.437344366	1.468811151
RTN1	2.198454816	4.486599953	10.55877409	2.14219797
RTN2	8.704921158	5.188720494	3.307932334	6.321398069
RTN3	89.91091003	69.57092677	55.90947777	146.8566934
RTN3P1	1.370245381	1.34041775	1.705280707	1.327346516
RTN4	189.8760383	120.873821	53.69160746	155.4895173
RTN4IP1	3.915873417	3.815952725	4.776313739	10.73051723
RTN4R	1.764610687	2.153035296	2.393716946	4.72108737
RTN4RL1	1.853384632	2.302418659	1.70124274	3.881648775
RTN4RL2	3.692500297	1.910628847	1.641058689	3.631818918
RTP4	3.850104376	5.593606865	2.976944328	7.484493782
RTTN	7.402606469	9.751982738	6.47365982	10.72617094
RUFY1	40.64441391	31.54354332	24.96398401	39.69093627
RUFY2	19.47660305	18.62649135	7.129272512	22.21006859
RUFY3	31.44741398	19.0385992	15.06130909	31.99613063
RUFY4	1.442049526	1.303396909	3.004032607	1.596232635
RUNDC1	6.54136329	6.075689707	5.987383925	15.85036181
RUNDC3A	1.876830989	1.570862351	1.771024659	2.529084649
RUNDC3A-AS1	1.394082493	1.262968694	1.520647205	1.639226235
RUNDC3B	1.533740445	7.785171028	1.57807076	1.601924496
RUNX1	148.8552092	5.810614819	50.34496539	81.04900731
RUNX1T1	68.45665955	34.42552277	2.990579948	2.438563542
RUNX2	45.91622058	2.680959197	18.10716799	12.18101281
RUNX3	3.905836256	1.731126765	25.47910971	3.880153915
RUSC1	23.51733704	15.84997065	7.638135143	36.47825867
RUSC1-AS1	2.967603799	3.936450005	2.811286991	7.671053891
RUSC2	19.98874669	14.64113202	2.878347316	6.039022218
RUVBL1	21.72061862	21.58871213	8.643824446	54.97310186
RUVBL2	32.32946777	21.91112813	12.22947812	52.1674015
RWDD1	40.88697828	29.49246572	14.28048856	35.03551022
RWDD2A	4.331943625	2.743411027	2.368620571	4.245458613
RWDD2B	32.88078416	17.11079446	6.410221384	31.95628007
RWDD3	5.828848274	6.559234895	3.723188157	10.2674452
RWDD4	8.702407346	6.672660128	4.066227031	9.992259111
RWDD4P1	1.774650886	1.682346733	1.961895414	2.102608094
RXFP1	1.566763965	14.99031506	1.635966152	1.545678861
RXRA	15.11176758	12.43809106	11.82905483	17.37894289
RXRB	32.77296818	28.44995041	16.56053995	37.43152436
RXRG	1.503719672	1.957217271	1.495736779	1.589637026
RYBP	15.58189289	17.79462739	8.849573338	13.98978906
RYK	36.28569751	31.76435029	8.280157453	55.70235725
RYR1	1.597013404	1.387173437	2.77770171	3.147054204
RYR2	10.25743599	2.694273305	2.137273486	2.374389593
RYR3	1.741131686	1.714068011	1.705681195	1.80877598
S100A1	1.594527687	1.791834314	2.245906876	2.408286689
S100A10	358.8693279	511.2481047	268.9889851	831.4574206
S100A11	782.7341681	356.4463692	570.7494233	1494.453563
S100A11P2	1.386233319	1.248637656	1.470800336	1.311773111
S100A12	1.892948376	1.268280899	6.070672198	2.070858552
S100A13	229.8986374	206.9613212	15.38003432	183.8298476
S100A14	8.446925421	3.494564218	5.914034354	184.9358677
S100A16	123.5999359	211.9850787	8.85065184	220.2994164
S100A2	15.39428309	7.922957449	7.886765697	256.6477836
S100A3	5.809647854	13.32439302	1.601911165	3.00976708
S100A4	194.0018582	54.47310501	170.7689573	50.65549561
S100A5	1.770790006	1.408689475	1.844905317	2.529983962
S100A6	872.9744507	494.3384492	278.178197	1231.457042
S100A7	2.252385934	1.386351624	1.836673976	5.90262799
S100A7A	1.525380551	1.434040841	1.743969145	1.537088493
S100A8	6.82190713	2.604217885	87.14240387	21.21818323
S100A9	9.140359811	2.617414341	56.21242004	39.43727955
S100B	1.758808574	1.345736092	10.66321711	1.610427995
S100P	3.943349861	2.251564392	5.596057069	40.84706246
S100PBP	19.41110049	16.42505048	12.92393115	28.12687309
S100Z	1.338469594	1.315755797	2.284069636	1.329123728
S1PR1	4.900451986	311.8504624	8.809774074	1.94393594
S1PR2	36.81682807	3.737887689	8.548377923	8.534325252
S1PR3	33.13325277	2.49403479	2.093820742	3.334371095
